id	review	sentiment
186375	thing worse substandard run mill hollywood picture angst ridden attempt profound	1
186376	thing worse substandard run mill hollywood picture	1
186377	worse substandard run mill hollywood picture	2
186378	substandard run mill hollywood picture	2
186379	substandard run mill hollywood picture	2
186380	substandard run mill hollywood picture	2
186381	substandard	1
186382	run mill hollywood picture	2
186383	run mill hollywood picture	2
186384	run mill	1
186385	hollywood picture	2
186386	angst ridden attempt profound	2
186387	angst ridden attempt profound	2
186388	angst ridden attempt profound	2
186389	angst ridden attempt profound	2
186390	attempt profound	2
186391	profound	3
186392	profound	3
186393	son bride may good half hour long comes replete flattering sense mystery quietness	2
186394	son bride	2
186395	bride	2
186396	bride	2
186397	bride	2
186398	may good half hour long comes replete flattering sense mystery quietness	2
186399	may good half hour long comes replete flattering sense mystery quietness	2
186400	may good half hour long	2
186401	may good half hour long	2
186402	good half hour long	2
186403	good half hour long	2
186404	good half hour	2
186405	good half hour	2
186406	half hour	2
186407	comes replete flattering sense mystery quietness	2
186408	comes replete	2
186409	flattering sense mystery quietness	2
186410	flattering sense mystery quietness	2
186411	flattering sense	2
186412	flattering sense	2
186413	flattering	3
186414	mystery quietness	2
186415	mystery quietness	2
186416	mystery	2
186417	quietness	2
186418	film seems thirsty reflection taking adolescent qualities	3
186419	seems thirsty reflection taking adolescent qualities	3
186420	seems thirsty reflection taking adolescent qualities	3
186421	seems thirsty reflection	2
186422	seems thirsty reflection	2
186423	thirsty reflection	2
186424	reflection	2
186425	reflection	2
186426	taking adolescent qualities	2
186427	taking adolescent qualities	2
186428	adolescent qualities	2
186429	adolescent qualities	2
186430	adolescent	2
186431	entire movie boring sad man boring sad	2
186432	entire movie	2
186433	entire movie	2
186434	boring sad man boring sad	2
186435	boring sad man boring sad	2
186436	boring sad man boring sad	2
186437	boring sad man boring sad	2
186438	boring sad man	2
186439	boring sad man	2
186440	sad man	2
186441	sad man	2
186442	boring sad	2
186443	boring sad	2
186444	boring	1
186445	brian de palma utterly mad cinema mad set piece mad style mad	2
186446	brian de palma utterly mad cinema mad set piece mad style mad	2
186447	brian de palma utterly mad cinema mad set piece mad style mad	2
186448	brian de palma utterly mad	2
186449	brian de palma utterly mad	2
186450	brian de palma	2
186451	utterly mad	2
186452	utterly mad	2
186453	cinema mad set piece mad style mad	2
186454	cinema mad set piece	2
186455	mad set piece	2
186456	set piece	2
186457	set piece	2
186458	mad style mad	2
186459	mad	2
186460	style mad	2
186461	lrb rrb beguiling belgian fable much droll delicate little film touching things say important life	3
186462	lrb rrb beguiling belgian fable much droll delicate little film	2
186463	lrb rrb beguiling belgian fable much droll delicate little film	2
186464	lrb rrb beguiling belgian fable	2
186465	lrb rrb beguiling belgian fable	2
186466	beguiling belgian fable	2
186467	beguiling belgian fable	2
186468	belgian fable	2
186469	belgian	2
186470	much droll delicate little film	2
186471	droll delicate little film	2
186472	droll	2
186473	droll	2
186474	droll	2
186475	delicate little film	2
186476	touching things say important life	3
186477	touching things say important life	3
186478	touching things say important life	3
186479	touching things say important life	3
186480	things say important life	3
186481	say important life	3
186482	say important life	3
186483	say	2
186484	important life	2
186485	important life	2
186486	important life	2
186487	important life	2
186488	important life	2
186489	coming age story seen bits films rarely told affecting grace cultural specificity	1
186490	coming age story seen bits films rarely told affecting grace cultural specificity	1
186491	coming age story seen bits films	1
186492	coming age story seen bits films	1
186493	coming age story seen bits films	1
186494	coming age story seen bits films	1
186495	coming age story seen bits films	1
186496	coming age story	2
186497	coming age story	2
186498	seen bits films	2
186499	seen bits films	2
186500	NOTHING	2
186501	seen bits films	2
186502	bits films	2
186503	films	2
186504	films	2
186505	films	2
186506	rarely told affecting grace cultural specificity	3
186507	rarely told affecting grace cultural specificity	3
186508	rarely	2
186509	told affecting grace cultural specificity	3
186510	told affecting grace cultural specificity	3
186511	affecting grace cultural specificity	3
186512	affecting grace cultural specificity	3
186513	affecting grace	2
186514	affecting grace	2
186515	affecting grace	2
186516	cultural specificity	2
186517	specificity	2
186518	time changer may memorable cinema session profound self evaluation message fragile existence absence spiritual guidance least invade abundance mindsets	3
186519	time changer	2
186520	changer	2
186521	may memorable cinema session profound self evaluation message fragile existence absence spiritual guidance least invade abundance mindsets	3
186522	memorable cinema session profound self evaluation message fragile existence absence spiritual guidance least invade abundance mindsets	3
186523	memorable cinema session	2
186524	memorable cinema session	2
186525	memorable cinema session	2
186526	memorable	3
186527	cinema session	2
186528	profound self evaluation message fragile existence absence spiritual guidance least invade abundance mindsets	3
186529	profound self evaluation message fragile existence absence spiritual guidance least invade abundance mindsets	3
186530	profound self evaluation message fragile existence absence spiritual guidance	3
186531	profound self evaluation message fragile existence	3
186532	profound self evaluation message fragile existence	3
186533	profound self evaluation message	2
186534	profound self evaluation message	2
186535	self evaluation message	2
186536	self evaluation	2
186537	fragile existence	2
186538	fragile existence	2
186539	fragile existence	2
186540	fragile	2
186541	absence spiritual guidance	3
186542	absence	2
186543	absence	2
186544	spiritual guidance	2
186545	spiritual guidance	2
186546	guidance	2
186547	least invade abundance mindsets	2
186548	least	2
186549	invade abundance mindsets	2
186550	invade	2
186551	abundance mindsets	2
186552	abundance	2
186553	abundance	2
186554	mindsets	2
186555	mindsets	2
186556	n quite work enough make us look forward russos next offering	2
186557	n quite work enough make us look forward russos next offering	2
186558	n quite work	2
186559	n quite work	2
186560	n quite work	2
186561	n quite work	2
186562	enough make us look forward russos next offering	2
186563	enough make us look forward russos next offering	2
186564	make us look forward russos next offering	2
186565	make us look forward russos next offering	2
186566	make us look forward russos next offering	2
186567	us look forward russos next offering	2
186568	look forward russos next offering	2
186569	look forward	2
186570	forward	2
186571	russos next offering	2
186572	russos next offering	2
186573	russos	2
186574	russos	2
186575	russos	2
186576	next offering	2
186577	aids africa nothing part scenery	2
186578	aids africa nothing part scenery	2
186579	aids africa	2
186580	aids	2
186581	aids	2
186582	africa	2
186583	nothing part scenery	2
186584	nothing part scenery	2
186585	nothing part scenery	2
186586	nothing	2
186587	part scenery	2
186588	part scenery	2
186589	scenery	2
186590	scenery	2
186591	refreshing korean film five female high school friends face uphill battle try take relationships deeper waters	3
186592	refreshing korean film five female high school friends face uphill battle try take relationships deeper waters	3
186593	refreshing korean film	2
186594	refreshing korean film	2
186595	refreshing korean	2
186596	five female high school friends face uphill battle try take relationships deeper waters	1
186597	five female high school friends	2
186598	five	2
186599	female high school friends	2
186600	high school friends	2
186601	school friends	2
186602	face uphill battle try take relationships deeper waters	2
186603	face uphill battle try take relationships deeper waters	2
186604	face uphill battle	2
186605	uphill battle	2
186606	uphill battle	2
186607	uphill	2
186608	try take relationships deeper waters	2
186609	try take relationships deeper waters	2
186610	try take relationships deeper waters	2
186611	take relationships deeper waters	2
186612	take relationships deeper waters	2
186613	take relationships	2
186614	relationships	2
186615	deeper waters	2
186616	deeper waters	2
186617	waters	1
186618	overproduced generally disappointing effort n likely rouse rush hour crowd	3
186619	overproduced generally disappointing effort	2
186620	overproduced generally disappointing effort	2
186621	overproduced generally disappointing	2
186622	overproduced	1
186623	generally disappointing	2
186624	n likely rouse rush hour crowd	2
186625	n likely rouse rush hour crowd	2
186626	likely rouse rush hour crowd	2
186627	rouse rush hour crowd	2
186628	rouse rush hour crowd	2
186629	rouse	2
186630	rush hour crowd	2
186631	rush hour crowd	2
186632	rush	1
186633	hour crowd	2
186634	characters engaging intimate dialogue realistic greatly moving	3
186635	characters engaging	3
186636	engaging	3
186637	intimate dialogue realistic greatly moving	2
186638	intimate dialogue realistic greatly moving	2
186639	intimate dialogue	2
186640	realistic greatly moving	3
186641	realistic greatly moving	3
186642	realistic greatly moving	3
186643	realistic	3
186644	greatly moving	2
186645	super spy	2
186646	super spy	2
186647	super spy	2
186648	super spy	2
186649	junk food cinema greasiest	2
186650	junk food cinema greasiest	2
186651	junk food cinema greasiest	2
186652	junk food cinema greasiest	2
186653	junk food cinema	2
186654	food cinema	2
186655	greasiest	2
186656	greasiest	2
186657	greasiest	2
186658	really surprises wisegirls low key quality genuine tenderness	3
186659	really surprises wisegirls low key quality genuine tenderness	3
186660	surprises wisegirls low key quality genuine tenderness	3
186661	surprises wisegirls	2
186662	wisegirls	2
186663	wisegirls	2
186664	low key quality genuine tenderness	3
186665	low key quality genuine tenderness	3
186666	low key quality genuine tenderness	3
186667	low key quality	2
186668	low key quality	2
186669	low key quality	2
